,prosumer_generation_kw,prosumer_total_demand_kw,prosumer_base_demand_kw,community_supply_kw,community_demand_kw,battery_charge_discharge_kw,net_grid_trade_kw,battery_soc_kwh
2023-06-28 14:00:00,0.3620560680989801,0.0832256785524302,0.12879171857066352,259.82639011279844,1020.0,0.05462930973637457,-1.2662253518910424e-05,7.983615666387284
2023-06-28 14:15:00,0.5640280819477753,0.0676028419028748,0.13537440569816167,259.82639011279844,976.0,0.1041472246438104,-1.2662327183057538e-05,8.087762891031094
2023-06-28 14:30:00,0.6062052176773217,0.0773798882225487,0.15844331201882308,259.82639011279844,988.0,0.10929966318116618,-1.2662310524574819e-05,8.19706255421226
2023-06-28 14:45:00,0.4655591679090506,0.1005087629579557,0.157172981540928,259.82639011279844,972.0,0.07460236813427322,-1.2662390692591358e-05,8.271664922346535
2023-06-28 15:00:00,0.0827904944312891,0.0826396077201886,0.13054864691488618,41.96151351486455,984.0,-0.01459347908604969,-1.2660566501033997e-05,8.257071443260484
2023-06-28 15:15:00,0.0813445427696341,0.0692694638066167,0.16190360134745901,41.96151351486455,944.0000000000001,-0.02285325699307515,-1.2660602926886573e-05,8.234218186267409
2023-06-28 15:30:00,0.0933914344000333,0.0794616789751117,0.17081759647153688,41.96151351486455,948.0000000000001,-0.022151336780798656,-1.2660614772632792e-05,8.212066849486611
2023-06-28 15:45:00,0.1028220818643474,0.0879001672690682,0.11867257574894594,41.96151351486455,928.0,-0.00686070042611823,-1.2660625002735615e-05,8.205206149060492
2023-06-28 16:00:00,0.0194213403221379,0.0745261129595824,0.1908732013113616,9.41832176575301,912.0,-0.04607529393994443,-1.2660376457061092e-05,8.159130855120548
2023-06-28 16:15:00,0.0219092932774551,0.0665353881457103,0.14753392952866526,9.41832176575301,920.0,-0.03479531565867516,-1.2660384865293705e-05,8.124335539461873
2023-06-28 16:30:00,0.0179549140328211,0.073320108056428,0.15507785098793236,9.41832176575301,880.0,-0.0378466511371977,-1.2660413195958049e-05,8.086488888324675
2023-06-28 16:45:00,0.0202395809792883,0.0703751263443584,0.11239049660621202,9.41832176575301,904.0,-0.026844060101531248,-1.2660428597899807e-05,8.059644828223144
2023-06-28 17:00:00,0.07070676436698,0.0673057479209262,0.10971860294589628,35.9167264853539,892.0,-0.013731723287727636,-1.2660705752305064e-05,8.045913104935416
2023-06-28 17:15:00,0.0718290421327922,0.0802874189998585,0.13476032809834365,35.9167264853539,888.0,-0.019881672389214185,-1.2660756452807773e-05,8.026031432546201
2023-06-28 17:30:00,0.0739847104729739,0.0810824632701657,0.1592127309925719,35.9167264853539,912.0,-0.025698132178626945,-1.2660809732631919e-05,8.000333300367576
2023-06-28 17:45:00,0.0607165808033356,0.0730259915779933,0.14163981608605267,35.9167264853539,924.0,-0.024801146230655314,-1.2660880309604167e-05,7.9755321541369195
2023-06-28 18:00:00,0.1123161766927606,0.096298536294655,0.5686382983748077,46.44650639819149,924.0,-0.11904749891610217,-1.2661153760175732e-05,7.856484655220818
2023-06-28 18:15:00,0.0862897321098997,0.05,0.6025656480919148,46.44650639819149,944.0000000000001,-0.13409362588126617,-1.2661287441507838e-05,7.722391029339551
2023-06-28 18:30:00,0.0835865442736886,0.0541104010773057,0.5593864102858885,46.44650639819149,936.0,-0.12397223058010244,-1.2661454288296508e-05,7.598418798759449
2023-06-28 18:45:00,0.1015456351136595,0.0820277726040648,0.5318123028091684,46.44650639819149,952.0000000000001,-0.11259355318665558,-1.2661665056820148e-05,7.485825245572793
2023-06-28 19:00:00,0.083613944554555,0.0994157185803056,0.5325855343163288,42.42609915386804,968.0,-0.11725666383202413,-1.2661928761227701e-05,7.368568581740769
2023-06-28 19:15:00,0.0973018671400302,0.0617229143637086,0.5348508840469726,42.42609915386804,948.0000000000001,-0.11430436477558151,-1.2662336353570232e-05,7.254264216965188
2023-06-28 19:30:00,0.0915579046005198,0.1093767568091944,0.5226021890603342,42.42609915386804,956.0000000000001,-0.11271413845805611,-1.2662867613196588e-05,7.141550078507132
2023-06-28 19:45:00,0.0816275990956426,0.0877189281045129,0.5838235206880585,42.42609915386804,892.0,-0.13061510164240211,-1.266362327601659e-05,7.01093497686473
2023-06-28 20:00:00,0.0025367757871099,0.05,0.5713654812397223,1.3138047551271383,908.0,-0.1473623774550774,-1.2664196535666011e-05,6.863572599409652
2023-06-28 20:15:00,0.003001364413711,0.0662589244618164,0.547800037645501,1.3138047551271383,924.0,-0.14151580129416463,-1.2665458243820854e-05,6.722056798115488
2023-06-28 20:30:00,0.0023418985900852,0.0773164855310098,0.5564501916191675,1.3138047551271383,896.0,-0.14411262651697002,-1.2667147143810739e-05,6.577944171598518
2023-06-28 20:45:00,0.0024419638663542,0.0714008065006209,0.5754586967056087,1.3138047551271383,876.0,-0.14914212623078132,-1.266939577465808e-05,6.428802045367736
2023-06-28 21:00:00,0.011953269585718,0.0672066964174956,0.5466673813161966,6.056038041017106,872.0,-0.13988323983134934,-1.26724193235421e-05,6.288918805536388
2023-06-28 21:15:00,0.012027229031993,0.0681714400423504,0.5314931979743668,6.056038041017106,872.0,-0.13667546642005862,-1.2676384181125074e-05,6.152243339116328
2023-06-28 21:30:00,0.0111876694149702,0.0991278561123986,0.5703490492210866,6.056038041017106,864.0,-0.1474158698874146,-1.2681663718108288e-05,6.004827469228914
2023-06-28 21:45:00,0.0112076690103898,0.0627296766882975,0.5872611998077171,6.056038041017106,864.0,-0.15266671875975046,-1.2688663741363891e-05,5.852160750469164
2023-06-28 22:00:00,0.0037540908671637,0.0796756063077598,1.0279991797301884,1.7626498788042966,864.0,-0.2664123692709724,-1.269799360722965e-05,5.585748381198191
2023-06-28 22:15:00,0.0037367834874226,0.095050673237745,1.0410300374600436,1.7626498788042966,872.0,-0.2714590543974678,-1.2710295531261276e-05,5.314289326800723
2023-06-28 22:30:00,0.0033257754768368,0.0886576122931549,0.9574276866242617,1.7626498788042966,896.0,-0.2529458113670399,-1.2726567934074203e-05,5.061343515433683
2023-06-28 22:45:00,0.0038378823769335,0.1012150884906464,1.0351837295935757,1.7626498788042966,980.0,-0.275425107933843,-1.2748143155889145e-05,4.785918407499841
2023-06-28 23:00:00,0.073314600949596,0.0535356806544215,0.993942160143121,33.61808727714786,920.0,-0.2517600529328767,-1.2785909725861203e-05,4.534158354566964
2023-06-28 23:15:00,0.0810983126832671,0.0777997421898396,1.0257776091230604,33.61808727714786,896.0,-0.2631771310623489,-1.2823612194707416e-05,4.270981223504615
2023-06-28 23:30:00,0.0658619446929404,0.072580727746187,0.9691564700099455,33.61808727714786,864.0,-0.2598787291288681,-1.2873396582296498e-05,4.011102494375747
2023-06-28 23:45:00,0.0544187560844353,0.05,0.955652393319556,33.61808727714786,0.0,-0.26869530624618554,-1.29443474883252e-05,3.7424071881295613
2023-06-29 00:00:00,0.0473427899357932,0.0700144677382551,1.0089457896807428,21.882668105019217,792.0,-0.24039999752503202,-5.062585200561488e-07,3.5020071906045294
2023-06-29 00:15:00,0.0404024739754602,0.0611025472881352,1.0255009005010143,21.882668105019217,704.0,-0.24627384820418444,-5.09964034707329e-07,3.2557333424003447
2023-06-29 00:30:00,0.0519428042751668,0.0566199225251408,0.9652820932759133,21.882668105019217,668.0,-0.2283340792920049,-5.020056211362702e-07,3.02739926310834
2023-06-29 00:45:00,0.045691704971208,0.05,1.0248850962087774,21.882668105019217,640.0,-0.24479764256194544,-4.819568307121817e-07,2.7826016205463944
2023-06-29 01:00:00,0.0726549717120941,0.05,0.9702264111438886,38.79624777279369,600.0,-0.22439220994036033,-4.526291135979346e-07,2.5582094106060342
2023-06-29 01:15:00,0.0627690759496462,0.0508212843639168,0.9825021888210099,38.79624777279369,600.0,-0.22993269974872443,-4.1429495261970847e-07,2.3282767108573097
2023-06-29 01:30:00,0.0780691261932633,0.0569312702689051,0.9606696078914286,38.79624777279369,584.0,-0.22064962639994715,-3.6892753250010726e-07,2.107627084457363
2023-06-29 01:45:00,0.0844726683852804,0.05,1.038376650214778,38.79624777279369,572.0000000000001,-0.23847559711691382,-3.174278389152482e-07,1.8691514873404487
2023-06-29 02:00:00,0.072058481748251,0.05,1.0136648049266987,34.326978318136256,564.0,-0.23540128593796975,-2.6156668243834285e-07,1.6337502014024787
2023-06-29 02:15:00,0.0732688968680966,0.05,0.9550700853883929,34.326978318136256,528.0,-0.22045010851220465,-2.0426571702839317e-07,1.4133000928902741
2023-06-29 02:30:00,0.0684865414914832,0.05,0.9774351060972619,34.326978318136256,404.0,-0.22655561115609119,-0.0006816489619328971,1.1867444817341828
2023-06-29 02:45:00,0.0714383044490306,0.05,1.0148120317105336,34.326978318136256,412.00000000000006,-0.23584340820418678,-1.1519309025454063e-07,0.9509010735299959
2023-06-29 03:00:00,0.041554846392758,0.05,1.006031747838985,18.983879641798215,404.0,-0.24111925383906277,-8.661895686088264e-08,0.7097818196909329
2023-06-29 03:15:00,0.0366037344757315,0.05,0.9720909542887248,18.983879641798215,380.0,-0.23387187191304643,-6.581432717059371e-08,0.47590994777788653
2023-06-29 03:30:00,0.0398537340069075,0.05,0.9864826596536402,18.983879641798215,404.0,-0.23665732334367443,-5.229973695817416e-08,0.2392526244342119
2023-06-29 03:45:00,0.0377283541911229,0.05,0.9947390153431506,18.983879641798215,372.0,-0.23925276877748075,-4.6128640022428016e-08,-1.443432688930102e-07
2023-06-29 04:00:00,0.1643118210690531,0.05,0.9731475409953886,78.6911749619853,364.0,0.43653280735027405,-0.6387419246919762,0.436532663007005
2023-06-29 04:15:00,0.1320499585278849,0.05,1.0147789850116924,78.6911749619853,384.0,-0.22068246183630075,5.986343417868043e-09,0.2158502011707042
2023-06-29 04:30:00,0.1609053897474025,0.05,1.0243035706633858,78.6911749619853,400.0,-0.21584974939754195,5.4247019593715385e-09,4.517731624353871e-07
2023-06-29 04:45:00,0.1695040425303567,0.05,0.9797929102791437,78.6911749619853,364.0,0.07875712096887906,-0.5639865527665203,0.07875757274204132
2023-06-29 05:00:00,0.2201382511551357,0.05,0.9856067034150328,107.88011333359047,420.0,1.0584084445658475,-1.2500002284078096,1.1371660173078886
2023-06-29 05:15:00,0.2332208190031198,0.05,0.968972025945013,107.88011333359047,424.0,0.9255756903408339,-1.2500002292516597,2.0627417076487227
2023-06-29 05:30:00,0.2131659492101841,0.05,0.9648483313235418,107.88011333359047,440.0,0.44609562178487316,-1.250000229630972,2.5088373294335957
2023-06-29 05:45:00,0.2133051818305816,0.05,0.9625644481750836,107.88011333359047,452.0,0.32890742646535526,-1.2500002298588042,2.8377447558989513
2023-06-29 06:00:00,0.2071595323494853,0.05,0.1402376548498432,104.56455428343826,416.00000000000006,0.016662428343079537,-1.96236578176155e-07,2.8544071842420307
2023-06-29 06:15:00,0.1919143344542188,0.05,0.12448506767728942,104.56455428343826,464.0,0.01678985205287799,-1.9555213863146717e-07,2.8711970362949084
2023-06-29 06:30:00,0.1759054520106236,0.05,0.16236712610505713,104.56455428343826,444.0,0.0033130512619674707,-1.9597645067007635e-07,2.874510087556876
2023-06-29 06:45:00,0.2098070975541402,0.05,0.1247246536768089,104.56455428343826,476.00000000000006,0.021200288912396965,-1.95558003993768e-07,2.895710376469273
2023-06-29 07:00:00,0.1740936939650639,0.0505534770331307,0.10582620021481735,83.97783122027062,672.0,0.016991869498260433,-1.9257217601570324e-07,2.9127022459675334
2023-06-29 07:15:00,0.1897295921977341,0.0562212483856413,0.09079165153816612,83.97783122027062,736.0,0.024659144112106117,-1.9227582458762597e-07,2.93736139007964
2023-06-29 07:30:00,0.1803694448956818,0.0512731796654813,0.13975690641844013,83.97783122027062,744.0,0.010073818228135694,-1.9226712866369407e-07,2.947435208307775
2023-06-29 07:45:00,0.1609722154213825,0.0598102218230142,0.13482203086272,83.97783122027062,808.0,0.0064592181267031454,-1.9201450854491628e-07,2.9538944264344784
2023-06-29 08:00:00,0.7200723261683886,0.0533047058254216,0.1381596268054028,294.9611429096314,784.0,0.14543864370726145,-2.0088515664308647e-07,3.09933307014174
